code:U+274C; desc:cross mark; tags:cancel | mark | multiplication | multiply | x
code:U+274E; desc:cross mark button; tags:mark | square
code:U+2795; desc:heavy plus sign; tags:math | plus
code:U+2796; desc:heavy minus sign; tags:math | minus
code:U+2797; desc:heavy division sign; tags:division | math
code:U+27B0; desc:curly loop; tags:curl | loop
code:U+27BF; desc:double curly loop; tags:curl | double | loop
code:U+303D; desc:part alternation mark; tags:mark | part
code:U+2733; desc:eight-spoked asterisk; tags:asterisk
code:U+2734; desc:eight-pointed star; tags:star
code:U+2747; desc:sparkle; tags:sparkle
code:U+203C; desc:double exclamation mark; tags:bangbang | exclamation | mark | punctuation
code:U+2049; desc:exclamation question mark; tags:exclamation | interrobang | mark | punctuation | question
code:U+2753; desc:question mark; tags:mark | punctuation | question
code:U+2754; desc:white question mark; tags:mark | outlined | punctuation | question
code:U+2755; desc:white exclamation mark; tags:exclamation | mark | outlined | punctuation
code:U+2757; desc:exclamation mark; tags:exclamation | mark | punctuation
code:U+3030; desc:wavy dash; tags:dash | punctuation | wavy
code:U+00A9; desc:copyright; tags:copyright
code:U+00AE; desc:registered; tags:registered
code:U+2122; desc:trade mark; tags:mark | tm | trademark
code:U+0030 U+FE0F U+20E3; desc:keycap: 0; tags:keycap
code:U+0031 U+FE0F U+20E3; desc:keycap: 1; tags:keycap
code:U+0032 U+FE0F U+20E3; desc:keycap: 2; tags:keycap
code:U+0033 U+FE0F U+20E3; desc:keycap: 3; tags:keycap
code:U+0034 U+FE0F U+20E3; desc:keycap: 4; tags:keycap
code:U+0035 U+FE0F U+20E3; desc:keycap: 5; tags:keycap
code:U+0036 U+FE0F U+20E3; desc:keycap: 6; tags:keycap
code:U+0037 U+FE0F U+20E3; desc:keycap: 7; tags:keycap
code:U+0038 U+FE0F U+20E3; desc:keycap: 8; tags:keycap
code:U+0039 U+FE0F U+20E3; desc:keycap: 9; tags:keycap
code:U+1F51F; desc:keycap 10; tags:keycap 10
code:U+1F4AF; desc:hundred points; tags:100 | full | hundred | score
code:U+1F520; desc:input latin uppercase; tags:ABCD | input | latin | letters | uppercase
code:U+1F521; desc:input latin lowercase; tags:abcd | input | latin | letters | lowercase
code:U+1F522; desc:input numbers; tags:1234 | input | numbers
code:U+1F523; desc:input symbols; tags:??&% | input
code:U+1F524; desc:input latin letters; tags:abc | alphabet | input | latin | letters
code:U+1F170; desc:A button (blood type); tags:a | blood type
code:U+1F18E; desc:AB button (blood type); tags:ab | blood type
code:U+1F171; desc:B button (blood type); tags:b | blood type
code:U+1F191; desc:CL button; tags:cl
code:U+1F192; desc:COOL button; tags:cool
code:U+1F193; desc:FREE button; tags:free
code:U+2139; desc:information; tags:i | information
code:U+1F194; desc:ID button; tags:id | identity
code:U+24C2; desc:circled M; tags:circle | m
code:U+1F195; desc:NEW button; tags:new
code:U+1F196; desc:NG button; tags:ng
code:U+1F17E; desc:O button (blood type); tags:blood type | o
code:U+1F197; desc:OK button; tags:OK
code:U+1F17F; desc:P button; tags:parking
code:U+1F198; desc:SOS button; tags:help | sos
code:U+1F199; tags:UP! button; tags:mark | up
code:U+1F19A; desc:VS button; tags:versus | vs
code:U+1F201; tags:Japanese “here” button; tags:“here” | Japanese | katakana | ??
code:U+1F202; tags:Japanese “service charge” button; tags:“service charge” | Japanese | katakana | ?
code:U+1F237; tags:Japanese “monthly amount” button; tags:“monthly amount” | ideograph | Japanese | ?
code:U+1F236; tags:Japanese “not free of charge” button; tags:“not free of charge” | ideograph | Japanese | ?
code:U+1F22F; tags:Japanese “reserved” button; tags:“reserved” | ideograph | Japanese | ?
code:U+1F250; tags:Japanese “bargain” button; tags:“bargain” | ideograph | Japanese | ?
code:U+1F239; tags:Japanese “discount” button; tags:“discount” | ideograph | Japanese | ?
code:U+1F21A; tags:Japanese “free of charge” button; tags:“free of charge” | ideograph | Japanese | ?
code:U+1F232; tags:Japanese “prohibited” button; tags:“prohibited” | ideograph | Japanese | ?
code:U+1F251; tags:Japanese “acceptable” button; tags:“acceptable” | ideograph | Japanese | ?
code:U+1F238; tags:Japanese “application” button; tags:“application” | ideograph | Japanese | ?
code:U+1F234; tags:Japanese “passing grade” button; tags:“passing grade” | ideograph | Japanese | ?
code:U+1F233; tags:Japanese “vacancy” button; tags:“vacancy” | ideograph | Japanese | ?
code:U+3297; tags:Japanese “congratulations” button; tags:“congratulations” | ideograph | Japanese | ?
code:U+3299; tags:Japanese “secret” button; tags:“secret” | ideograph | Japanese | ?
code:U+1F23A; tags:Japanese “open for business” button; tags:“open for business” | ideograph | Japanese | ?
code:U+1F235; tags:Japanese “no vacancy” button; tags:“no vacancy” | ideograph | Japanese | ?
code:U+25AA; desc:black small square; tags:geometric | square
code:U+25AB; desc:white small square; tags:geometric | square
code:U+25FB; desc:white medium square; tags:geometric | square
code:U+25FC; desc:black medium square; tags:geometric | square
code:U+25FD; desc:white medium-small square; tags:geometric | square
code:U+25FE; desc:black medium-small square; tags:geometric | square
code:U+2B1B; desc:black large square; tags:geometric | square
code:U+2B1C; desc:white large square; tags:geometric | square
code:U+1F536; desc:large orange diamond; tags:diamond | geometric | orange
code:U+1F537; desc:large blue diamond; tags:blue | diamond | geometric
code:U+1F538; desc:small orange diamond; tags:diamond | geometric | orange
code:U+1F539; desc:small blue diamond; tags:blue | diamond | geometric
code:U+1F53A; desc:red triangle pointed up; tags:geometric | red
code:U+1F53B; desc:red triangle pointed down; tags:down | geometric | red
code:U+1F4A0; desc:diamond with a dot; tags:comic | diamond | geometric | inside
code:U+1F518; desc:radio button; tags:button | geometric | radio
code:U+1F532; desc:black square button; tags:button | geometric | square
code:U+1F533; desc:white square button; tags:button | geometric | outlined | square
code:U+26AA; desc:white circle; tags:circle | geometric
code:U+26AB; desc:black circle; tags:circle | geometric
code:U+1F534; desc:red circle; tags:circle | geometric | red
code:U+1F535; desc:blue circle; tags:blue | circle | geometric
code:U+1F3C1; desc:chequered flag; tags:checkered | chequered | racing
code:U+1F6A9; desc:triangular flag; tags:post
code:U+1F38C; desc:crossed flags; tags:celebration | cross | crossed | Japanese
code:U+1F3F4; desc:black flag; tags:waving
code:U+1F3F3; desc:white flag; tags:waving
code:U+1F3F3 U+FE0F U+200D U+1F308; desc:rainbow flag; tags:rainbow
code:U+1F1E6 U+1F1E8; desc:Ascension Island; tags:flag
code:U+1F1E6 U+1F1E9; desc:Andorra; tags:flag
code:U+1F1E6 U+1F1EA; desc:United Arab Emirates; tags:flag
code:U+1F1E6 U+1F1EB; desc:Afghanistan; tags:flag
code:U+1F1E6 U+1F1EC; desc:Antigua & Barbuda; tags:flag
code:U+1F1E6 U+1F1EE; desc:Anguilla; tags:flag
code:U+1F1E6 U+1F1F1; desc:Albania; tags:flag
code:U+1F1E6 U+1F1F2; desc:Armenia; tags:flag
code:U+1F1E6 U+1F1F4; desc:Angola; tags:flag
code:U+1F1E6 U+1F1F6; desc:Antarctica; tags:flag
code:U+1F1E6 U+1F1F7; desc:Argentina; tags:flag
code:U+1F1E6 U+1F1F8; desc:American Samoa; tags:flag
code:U+1F1E6 U+1F1F9; desc:Austria; tags:flag
code:U+1F1E6 U+1F1FA; desc:Australia; tags:flag
code:U+1F1E6 U+1F1FC; desc:Aruba; tags:flag
code:U+1F1E6 U+1F1FD; desc:Åland Islands; tags:flag
code:U+1F1E6 U+1F1FF; desc:Azerbaijan; tags:flag
code:U+1F1E7 U+1F1E6; desc:Bosnia & Herzegovina; tags:flag
code:U+1F1E7 U+1F1E7; desc:Barbados; tags:flag
code:U+1F1E7 U+1F1E9; desc:Bangladesh; tags:flag
code:U+1F1E7 U+1F1EA; desc:Belgium; tags:flag
code:U+1F1E7 U+1F1EB; desc:Burkina Faso; tags:flag
code:U+1F1E7 U+1F1EC; desc:Bulgaria; tags:flag
code:U+1F1E7 U+1F1ED; desc:Bahrain; tags:flag
code:U+1F1E7 U+1F1EE; desc:Burundi; tags:flag
code:U+1F1E7 U+1F1EF; desc:Benin; tags:flag
code:U+1F1E7 U+1F1F1 ;desc: St. Barthélemy; desc:flag
code:U+1F1E7 U+1F1F2; desc:Bermuda; tags:flag
code:U+1F1E7 U+1F1F3; desc:Brunei; tags:flag
code:U+1F1E7 U+1F1F4; desc:Bolivia; tags:flag
code:U+1F1E7 U+1F1F6; desc:Caribbean Netherlands; tags:flag
code:U+1F1E7 U+1F1F7; desc:Brazil; tags:flag
code:U+1F1E7 U+1F1F8; desc:Bahamas; tags:flag
code:U+1F1E7 U+1F1F9; desc:Bhutan; tags:flag
code:U+1F1E7 U+1F1FB; desc:Bouvet Island; tags:flag
code:U+1F1E7 U+1F1FC; desc:Botswana; tags:flag
code:U+1F1E7 U+1F1FE; desc:Belarus; tags:flag
code:U+1F1E7 U+1F1FF; desc:Belize; tags:flag
code:U+1F1E8 U+1F1E6; desc:Canada; tags:flag
code:U+1F1E8 U+1F1E8 ;desc: Cocos (Keeling) Islands; desc:flag
code:U+1F1E8 U+1F1E9; desc:Congo - Kinshasa; tags:flag
code:U+1F1E8 U+1F1EB; desc:Central African Republic; tags:flag
code:U+1F1E8 U+1F1EC; desc:Congo - Brazzaville; tags:flag
code:U+1F1E8 U+1F1ED; desc:Switzerland; tags:flag
code:U+1F1E8 U+1F1EE ;desc: Côte d’Ivoire; desc:flag
code:U+1F1E8 U+1F1F0; desc:Cook Islands; tags:flag
code:U+1F1E8 U+1F1F1; desc:Chile; tags:flag
code:U+1F1E8 U+1F1F2; desc:Cameroon; tags:flag
code:U+1F1E8 U+1F1F3; desc:China; tags:flag
code:U+1F1E8 U+1F1F4; desc:Colombia; tags:flag
code:U+1F1E8 U+1F1F5; desc:Clipperton Island; tags:flag
code:U+1F1E8 U+1F1F7; desc:Costa Rica; tags:flag
code:U+1F1E8 U+1F1FA; desc:Cuba; tags:flag
code:U+1F1E8 U+1F1FB; desc:Cape Verde; tags:flag
code:U+1F1E8 U+1F1FC; desc:Curaçao; tags:flag
code:U+1F1E8 U+1F1FD; desc:Christmas Island; tags:flag
code:U+1F1E8 U+1F1FE; desc:Cyprus; tags:flag
code:U+1F1E8 U+1F1FF; desc:Czechia; tags:flag
code:U+1F1E9 U+1F1EA; desc:Germany; tags:flag
code:U+1F1E9 U+1F1EC; desc:Diego Garcia; tags:flag
code:U+1F1E9 U+1F1EF; desc:Djibouti; tags:flag
code:U+1F1E9 U+1F1F0; desc:Denmark; tags:flag
code:U+1F1E9 U+1F1F2; desc:Dominica; tags:flag
code:U+1F1E9 U+1F1F4; desc:Dominican Republic; tags:flag
code:U+1F1E9 U+1F1FF; desc:Algeria; tags:flag
code:U+1F1EA U+1F1E6; desc:Ceuta & Melilla; tags:flag
code:U+1F1EA U+1F1E8; desc:Ecuador; tags:flag
code:U+1F1EA U+1F1EA; desc:Estonia; tags:flag
code:U+1F1EA U+1F1EC; desc:Egypt; tags:flag
code:U+1F1EA U+1F1ED; desc:Western Sahara; tags:flag
code:U+1F1EA U+1F1F7; desc:Eritrea; tags:flag
code:U+1F1EA U+1F1F8; desc:Spain; tags:flag
code:U+1F1EA U+1F1F9; desc:Ethiopia; tags:flag
code:U+1F1EA U+1F1FA; desc:European Union; tags:flag
code:U+1F1EB U+1F1EE; desc:Finland; tags:flag
code:U+1F1EB U+1F1EF; desc:Fiji; tags:flag
code:U+1F1EB U+1F1F0; desc:Falkland Islands; tags:flag
code:U+1F1EB U+1F1F2; desc:Micronesia; tags:flag
code:U+1F1EB U+1F1F4; desc:Faroe Islands; tags:flag
code:U+1F1EB U+1F1F7; desc:France; tags:flag
code:U+1F1EC U+1F1E6; desc:Gabon; tags:flag
code:U+1F1EC U+1F1E7; desc:United Kingdom; tags:flag
code:U+1F1EC U+1F1E9; desc:Grenada; tags:flag
code:U+1F1EC U+1F1EA; desc:Georgia; tags:flag
code:U+1F1EC U+1F1EB; desc:French Guiana; tags:flag
code:U+1F1EC U+1F1EC; desc:Guernsey; tags:flag
code:U+1F1EC U+1F1ED; desc:Ghana; tags:flag
code:U+1F1EC U+1F1EE; desc:Gibraltar; tags:flag
code:U+1F1EC U+1F1F1; desc:Greenland; tags:flag
code:U+1F1EC U+1F1F2; desc:Gambia; tags:flag
code:U+1F1EC U+1F1F3; desc:Guinea; tags:flag
code:U+1F1EC U+1F1F5; desc:Guadeloupe; tags:flag
code:U+1F1EC U+1F1F6; desc:Equatorial Guinea; tags:flag
code:U+1F1EC U+1F1F7; desc:Greece; tags:flag
code:U+1F1EC U+1F1F8; desc:South Georgia & South Sandwich Islands; tags:flag
code:U+1F1EC U+1F1F9; desc:Guatemala; tags:flag
code:U+1F1EC U+1F1FA; desc:Guam; tags:flag
code:U+1F1EC U+1F1FC; desc:Guinea-Bissau; tags:flag
code:U+1F1EC U+1F1FE; desc:Guyana; tags:flag
code:U+1F1ED U+1F1F0; desc:Hong Kong SAR China; tags:flag
code:U+1F1ED U+1F1F2; desc:Heard & McDonald Islands; tags:flag
code:U+1F1ED U+1F1F3; desc:Honduras; tags:flag
code:U+1F1ED U+1F1F7; desc:Croatia; tags:flag
code:U+1F1ED U+1F1F9; desc:Haiti; tags:flag
code:U+1F1ED U+1F1FA; desc:Hungary; tags:flag
code:U+1F1EE U+1F1E8; desc:Canary Islands; tags:flag
code:U+1F1EE U+1F1E9; desc:Indonesia; tags:flag
code:U+1F1EE U+1F1EA; desc:Ireland; tags:flag
code:U+1F1EE U+1F1F1; desc:Israel; tags:flag
code:U+1F1EE U+1F1F2; desc:Isle of Man; tags:flag
code:U+1F1EE U+1F1F3; desc:India; tags:flag
code:U+1F1EE U+1F1F4; desc:British Indian Ocean Territory; tags:flag
code:U+1F1EE U+1F1F6; desc:Iraq; tags:flag
code:U+1F1EE U+1F1F7; desc:Iran; tags:flag
code:U+1F1EE U+1F1F8; desc:Iceland; tags:flag
code:U+1F1EE U+1F1F9; desc:Italy; tags:flag
code:U+1F1EF U+1F1EA; desc:Jersey; tags:flag
code:U+1F1EF U+1F1F2; desc:Jamaica; tags:flag
code:U+1F1EF U+1F1F4; desc:Jordan; tags:flag
code:U+1F1EF U+1F1F5; desc:Japan; tags:flag
code:U+1F1F0 U+1F1EA; desc:Kenya; tags:flag
code:U+1F1F0 U+1F1EC; desc:Kyrgyzstan; tags:flag
code:U+1F1F0 U+1F1ED; desc:Cambodia; tags:flag
code:U+1F1F0 U+1F1EE; desc:Kiribati; tags:flag
code:U+1F1F0 U+1F1F2; desc:Comoros; tags:flag
code:U+1F1F0 U+1F1F3; desc: St. Kitts & Nevis; tags:flag
code:U+1F1F0 U+1F1F5; desc:North Korea; tags:flag
code:U+1F1F0 U+1F1F7; desc:South Korea; tags:flag
code:U+1F1F0 U+1F1FC; desc:Kuwait; tags:flag
code:U+1F1F0 U+1F1FE; desc:Cayman Islands; tags:flag
code:U+1F1F0 U+1F1FF; desc:Kazakhstan; tags:flag
code:U+1F1F1 U+1F1E6; desc:Laos; tags:flag
code:U+1F1F1 U+1F1E7; desc:Lebanon; tags:flag
code:U+1F1F1 U+1F1E8 ;desc: St. Lucia; desc:flag
code:U+1F1F1 U+1F1EE; desc:Liechtenstein; tags:flag
code:U+1F1F1 U+1F1F0; desc:Sri Lanka; tags:flag
code:U+1F1F1 U+1F1F7; desc:Liberia; tags:flag
code:U+1F1F1 U+1F1F8; desc:Lesotho; tags:flag
code:U+1F1F1 U+1F1F9; desc:Lithuania; tags:flag
code:U+1F1F1 U+1F1FA; desc:Luxembourg; tags:flag
code:U+1F1F1 U+1F1FB; desc:Latvia; tags:flag
code:U+1F1F1 U+1F1FE; desc:Libya; tags:flag
code:U+1F1F2 U+1F1E6; desc:Morocco; tags:flag
code:U+1F1F2 U+1F1E8; desc:Monaco; tags:flag
code:U+1F1F2 U+1F1E9; desc:Moldova; tags:flag
code:U+1F1F2 U+1F1EA; desc:Montenegro; tags:flag
code:U+1F1F2 U+1F1EB ;desc: St. Martin; desc:flag
code:U+1F1F2 U+1F1EC; desc:Madagascar; tags:flag
code:U+1F1F2 U+1F1ED; desc:Marshall Islands; tags:flag
code:U+1F1F2 U+1F1F0; desc:Macedonia; tags:flag
code:U+1F1F2 U+1F1F1; desc:Mali; tags:flag
code:U+1F1F2 U+1F1F2 ;desc: Myanmar (Burma); desc:flag
code:U+1F1F2 U+1F1F3; desc:Mongolia; tags:flag
code:U+1F1F2 U+1F1F4; desc:Macau SAR China; tags:flag
code:U+1F1F2 U+1F1F5; desc:Northern Mariana Islands; tags:flag
code:U+1F1F2 U+1F1F6; desc:Martinique; tags:flag
code:U+1F1F2 U+1F1F7; desc:Mauritania; tags:flag
code:U+1F1F2 U+1F1F8; desc:Montserrat; tags:flag
code:U+1F1F2 U+1F1F9; desc:Malta; tags:flag
code:U+1F1F2 U+1F1FA; desc:Mauritius; tags:flag
code:U+1F1F2 U+1F1FB; desc:Maldives; tags:flag
code:U+1F1F2 U+1F1FC; desc:Malawi; tags:flag
code:U+1F1F2 U+1F1FD; desc:Mexico; tags:flag
code:U+1F1F2 U+1F1FE; desc:Malaysia; tags:flag
code:U+1F1F2 U+1F1FF; desc:Mozambique; tags:flag
code:U+1F1F3 U+1F1E6; desc:Namibia; tags:flag
code:U+1F1F3 U+1F1E8; desc:New Caledonia; tags:flag
code:U+1F1F3 U+1F1EA; desc:Niger; tags:flag
code:U+1F1F3 U+1F1EB; desc:Norfolk Island; tags:flag
code:U+1F1F3 U+1F1EC; desc:Nigeria; tags:flag
code:U+1F1F3 U+1F1EE; desc:Nicaragua; tags:flag
code:U+1F1F3 U+1F1F1; desc:Netherlands; tags:flag
code:U+1F1F3 U+1F1F4; desc:Norway; tags:flag
code:U+1F1F3 U+1F1F5; desc:Nepal; tags:flag
code:U+1F1F3 U+1F1F7; desc:Nauru; tags:flag
code:U+1F1F3 U+1F1FA; desc:Niue; tags:flag
code:U+1F1F3 U+1F1FF; desc:New Zealand; tags:flag
code:U+1F1F4 U+1F1F2; desc:Oman; tags:flag
code:U+1F1F5 U+1F1E6; desc:Panama; tags:flag
code:U+1F1F5 U+1F1EA; desc:Peru; tags:flag
code:U+1F1F5 U+1F1EB; desc:French Polynesia; tags:flag
code:U+1F1F5 U+1F1EC; desc:Papua New Guinea; tags:flag
code:U+1F1F5 U+1F1ED; desc:Philippines; tags:flag
code:U+1F1F5 U+1F1F0; desc:Pakistan; tags:flag
code:U+1F1F5 U+1F1F1; desc:Poland; tags:flag
code:U+1F1F5 U+1F1F2 ;desc: St. Pierre & Miquelon; desc:flag
code:U+1F1F5 U+1F1F3; desc:Pitcairn Islands; tags:flag
code:U+1F1F5 U+1F1F7; desc:Puerto Rico; tags:flag
code:U+1F1F5 U+1F1F8; desc:Palestinian Territories; tags:flag
